title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3
Wheat Semolina,/en/food/inventories/staples/grains-corn-semolina/lentils-beans-grains/wheat-semolina/p/3031908,500g,4.5,1.4,,30% on 2 or more,inventories,staples,grains-corn-semolina
White Flour IP Suisse,/en/food/inventories/staples/flour-sugar/flour/white-flour-ip-suisse/p/6562475,1000g,5.0,1.75,,30% 2 or more,inventories,staples,flour-sugar
White Spelt Flour,/en/food/inventories/staples/flour-sugar/flour/white-spelt-flour/p/3475044,1kg,5.0,3.95,,30% on 2 or more,inventories,staples,flour-sugar
Wild Rice Mix,/en/food/inventories/staples/rice/wholegrain-wild-brown/wild-rice-mix/p/3633703,1000g,5.0,3.5,,,inventories,staples,rice
Xylit Birch Beech Sweetener,/en/food/inventories/staples/flour-sugar/sweeteners/xylit-birch-beech-sweetener/p/5735616,500g,4.5,4.95,,,inventories,staples,flour-sugar
Zenbu Black Sesame Seeds,/en/food/inventories/staples/grains-corn-semolina/seeds/zenbu-black-sesame-seeds/p/6633578,95g,5.0,4.2,,,inventories,staples,grains-corn-semolina
Zenbu Ramen Noodles,/en/food/inventories/staples/pasta/noodles/zenbu-ramen-noodles/p/6680362,250g,5.0,2.6,,,inventories,staples,pasta
Zenbu Shirataki noodles,/en/food/inventories/staples/pasta/noodles/zenbu-shirataki-noodles/p/6773275,200g,4.5,2.7,,,inventories,staples,pasta
Zenbu Shirataki Rice,/en/food/inventories/staples/rice/basmati-perfumed/zenbu-shirataki-rice/p/6679980,200g,4.0,2.95,,,inventories,staples,rice
Zenbu Soba Noodles,/en/food/inventories/staples/pasta/noodles/zenbu-soba-noodles/p/6680361,300g,5.0,4.2,,,inventories,staples,pasta
Zenbu Sushi Rice,/en/food/inventories/staples/rice/basmati-perfumed/zenbu-sushi-rice/p/6372165,500g,4.0,3.4,,,inventories,staples,rice
Zenbu Udon Noodles,/en/food/inventories/staples/pasta/noodles/zenbu-udon-noodles/p/6633642,300g,2.0,4.3,,,inventories,staples,pasta
Zenbu White Sesame Seeds,/en/food/inventories/staples/grains-corn-semolina/seeds/zenbu-white-sesame-seeds/p/6633580,95g,5.0,4.2,,,inventories,staples,grains-corn-semolina
Zurich Region Fine Flour,/en/food/inventories/staples/flour-sugar/flour/zurich-region-fine-flour/p/4389479,1kg,5.0,1.95,,30% on 2 or more,inventories,staples,flour-sugar
Zwicky pearl barley medium,/en/food/inventories/staples/grains-corn-semolina/lentils-beans-grains/zwicky-pearl-barley-medium/p/6749283,500g,0.0,2.3,,,inventories,staples,grains-corn-semolina
